,database_noise,noise_file_path
6157,wham,/home/ubuntu/Data/wham/wham_noise/tr/20oa010m_1.2483_021a0113_-1.2483.wav
6158,wham,/home/ubuntu/Data/wham/wham_noise/tr/01la0110_0.28638_02ec0205_-0.28638.wav
6159,wham,/home/ubuntu/Data/wham/wham_noise/tr/022o030k_0.27389_02da0101_-0.27389.wav
6160,wham,/home/ubuntu/Data/wham/wham_noise/tr/408a010i_1.6189_01mc021d_-1.6189.wav
6161,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ma010i_0.93374_01bc020g_-0.93374.wav
6162,wham,/home/ubuntu/Data/wham/wham_noise/tr/01wc020m_0.98357_013o030v_-0.98357.wav
6163,wham,/home/ubuntu/Data/wham/wham_noise/tr/20mc0103_0.18366_01yc0205_-0.18366.wav
6164,wham,/home/ubuntu/Data/wham/wham_noise/tr/012o030s_0.27181_40bc020m_-0.27181.wav
6165,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ho031a_0.056493_20ro010n_-0.056493.wav
6166,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ma010r_1.2697_01mc020w_-1.2697.wav
6167,wham,/home/ubuntu/Data/wham/wham_noise/tr/01yo0318_1.8172_018o0303_-1.8172.wav
6168,wham,/home/ubuntu/Data/wham/wham_noise/tr/409c020p_0.7996_20ic0108_-0.7996.wav
6169,wham,/home/ubuntu/Data/wham/wham_noise/tr/20go0102_1.1904_20ra0108_-1.1904.wav
6170,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a010h_0.20607_01jo030h_-0.20607.wav
6171,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a0103_1.3636_026c020c_-1.3636.wav
6172,wham,/home/ubuntu/Data/wham/wham_noise/tr/20hc010c_0.39125_20ra0112_-0.39125.wav
6173,wham,/home/ubuntu/Data/wham/wham_noise/tr/018c0214_0.581_40ao0309_-0.581.wav
6174,wham,/home/ubuntu/Data/wham/wham_noise/tr/019c020l_1.8801_20oa010x_-1.8801.wav
6175,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ac020u_0.24961_013a0107_-0.24961.wav
6176,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a010f_1.4414_208c0102_-1.4414.wav
6177,wham,/home/ubuntu/Data/wham/wham_noise/tr/01go0315_2.4932_207a0114_-2.4932.wav
6178,wham,/home/ubuntu/Data/wham/wham_noise/tr/205o010j_1.9194_405c0202_-1.9194.wav
6179,wham,/home/ubuntu/Data/wham/wham_noise/tr/404c020z_2.4618_015o030m_-2.4618.wav
6180,wham,/home/ubuntu/Data/wham/wham_noise/tr/01mo030f_1.7184_20ao0103_-1.7184.wav
6181,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ca010c_2.497_01ao0307_-2.497.wav
6182,wham,/home/ubuntu/Data/wham/wham_noise/tr/20vo010m_1.4918_01ya010p_-1.4918.wav
6183,wham,/home/ubuntu/Data/wham/wham_noise/tr/40bc020t_0.54997_020a010m_-0.54997.wav
6184,wham,/home/ubuntu/Data/wham/wham_noise/tr/012a0112_1.7292_01yo0315_-1.7292.wav
6185,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ec0217_1.6363_20da010j_-1.6363.wav
6186,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ia0107_1.172_40ma0105_-1.172.wav
6187,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ac0204_0.55249_20va010d_-0.55249.wav
6188,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo030d_0.50642_40po030m_-0.50642.wav
6189,wham,/home/ubuntu/Data/wham/wham_noise/tr/01wa0102_1.1449_01gc020r_-1.1449.wav
6190,wham,/home/ubuntu/Data/wham/wham_noise/tr/02bc020v_0.66712_01go030t_-0.66712.wav
6191,wham,/home/ubuntu/Data/wham/wham_noise/tr/204o010f_2.1088_20cc010j_-2.1088.wav
6192,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ba0107_2.4885_40go030w_-2.4885.wav
6193,wham,/home/ubuntu/Data/wham/wham_noise/tr/01na0105_1.5623_012c0216_-1.5623.wav
6194,wham,/home/ubuntu/Data/wham/wham_noise/tr/023o0313_1.041_20bo0102_-1.041.wav
6195,wham,/home/ubuntu/Data/wham/wham_noise/tr/018o0316_0.42634_011c021b_-0.42634.wav
6196,wham,/home/ubuntu/Data/wham/wham_noise/tr/02bc0214_1.6616_40mo0310_-1.6616.wav
6197,wham,/home/ubuntu/Data/wham/wham_noise/tr/01cc0212_2.4414_20tc0103_-2.4414.wav
6198,wham,/home/ubuntu/Data/wham/wham_noise/tr/406o0317_1.0752_20ja0111_-1.0752.wav
6199,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ma0107_1.8415_406a010l_-1.8415.wav
6200,wham,/home/ubuntu/Data/wham/wham_noise/tr/403c020z_0.072249_20aa0108_-0.072249.wav
6201,wham,/home/ubuntu/Data/wham/wham_noise/tr/028c020m_0.8173_01yo030a_-0.8173.wav
6202,wham,/home/ubuntu/Data/wham/wham_noise/tr/20cc010f_1.8449_019c020x_-1.8449.wav
6203,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ao030o_1.8563_02ea010r_-1.8563.wav
6204,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ic0109_1.7456_01mc021b_-1.7456.wav
6205,wham,/home/ubuntu/Data/wham/wham_noise/tr/022c020d_2.1763_01xa010a_-2.1763.wav
6206,wham,/home/ubuntu/Data/wham/wham_noise/tr/407a010v_2.4937_025a010d_-2.4937.wav
6207,wham,/home/ubuntu/Data/wham/wham_noise/tr/01lc021b_0.91785_40ga0108_-0.91785.wav
6208,wham,/home/ubuntu/Data/wham/wham_noise/tr/403a010y_1.4312_01fc020m_-1.4312.wav
6209,wham,/home/ubuntu/Data/wham/wham_noise/tr/025o031c_1.4113_02bo030f_-1.4113.wav
6210,wham,/home/ubuntu/Data/wham/wham_noise/tr/019o0307_0.91692_408c0210_-0.91692.wav
6211,wham,/home/ubuntu/Data/wham/wham_noise/tr/20la010j_0.90589_01ma010m_-0.90589.wav
6212,wham,/home/ubuntu/Data/wham/wham_noise/tr/026c021c_2.4994_40mo030y_-2.4994.wav
6213,wham,/home/ubuntu/Data/wham/wham_noise/tr/01yc020e_1.5137_208o010d_-1.5137.wav
6214,wham,/home/ubuntu/Data/wham/wham_noise/tr/20dc010k_0.45444_20vc0108_-0.45444.wav
6215,wham,/home/ubuntu/Data/wham/wham_noise/tr/01cc020j_1.8878_20to0104_-1.8878.wav
6216,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fc020r_0.74781_01bo0304_-0.74781.wav
6217,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ba010a_1.8358_407c020l_-1.8358.wav
6218,wham,/home/ubuntu/Data/wham/wham_noise/tr/01mc0217_0.302_40jo0302_-0.302.wav
6219,wham,/home/ubuntu/Data/wham/wham_noise/tr/01do030r_0.8845_02ac020p_-0.8845.wav
6220,wham,/home/ubuntu/Data/wham/wham_noise/tr/20qa0113_0.11209_02ea010s_-0.11209.wav
6221,wham,/home/ubuntu/Data/wham/wham_noise/tr/01sc0216_1.6311_20uo010p_-1.6311.wav
6222,wham,/home/ubuntu/Data/wham/wham_noise/tr/20va010v_1.0597_012a010d_-1.0597.wav
6223,wham,/home/ubuntu/Data/wham/wham_noise/tr/018o031a_0.72268_209a0109_-0.72268.wav
6224,wham,/home/ubuntu/Data/wham/wham_noise/tr/025o0303_0.44153_20pa010z_-0.44153.wav
6225,wham,/home/ubuntu/Data/wham/wham_noise/tr/20da010f_2.2232_01ko0319_-2.2232.wav
6226,wham,/home/ubuntu/Data/wham/wham_noise/tr/406o030u_1.2167_404c0215_-1.2167.wav
6227,wham,/home/ubuntu/Data/wham/wham_noise/tr/018c0211_0.72748_021c020r_-0.72748.wav
6228,wham,/home/ubuntu/Data/wham/wham_noise/tr/40pa010p_1.725_01pc021c_-1.725.wav
6229,wham,/home/ubuntu/Data/wham/wham_noise/tr/016a010u_1.5926_01oc0203_-1.5926.wav
6230,wham,/home/ubuntu/Data/wham/wham_noise/tr/40la010i_0.27942_01oc0209_-0.27942.wav
6231,wham,/home/ubuntu/Data/wham/wham_noise/tr/027a0104_0.089965_20do010q_-0.089965.wav
6232,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fo0301_2.4241_40nc020w_-2.4241.wav
6233,wham,/home/ubuntu/Data/wham/wham_noise/tr/01lo0303_0.08095_014a0106_-0.08095.wav
6234,wham,/home/ubuntu/Data/wham/wham_noise/tr/20uo010f_1.4957_01ac0219_-1.4957.wav
6235,wham,/home/ubuntu/Data/wham/wham_noise/tr/20io010h_0.34887_01va010p_-0.34887.wav
6236,wham,/home/ubuntu/Data/wham/wham_noise/tr/02cc020x_1.4603_20bc010i_-1.4603.wav
6237,wham,/home/ubuntu/Data/wham/wham_noise/tr/022o030p_1.9965_20lo0104_-1.9965.wav
6238,wham,/home/ubuntu/Data/wham/wham_noise/tr/40bc0201_0.72727_01yc020y_-0.72727.wav
6239,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ua010e_1.9906_01ma0110_-1.9906.wav
6240,wham,/home/ubuntu/Data/wham/wham_noise/tr/40dc020i_0.17919_20ba0107_-0.17919.wav
6241,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ko010h_0.349_01mc0209_-0.349.wav
6242,wham,/home/ubuntu/Data/wham/wham_noise/tr/01fa0106_0.60696_021c020t_-0.60696.wav
6243,wham,/home/ubuntu/Data/wham/wham_noise/tr/01lc020v_1.4553_20ha0101_-1.4553.wav
6244,wham,/home/ubuntu/Data/wham/wham_noise/tr/017c0216_2.1347_01so030i_-2.1347.wav
6245,wham,/home/ubuntu/Data/wham/wham_noise/tr/407c0212_2.2724_018o030x_-2.2724.wav
6246,wham,/home/ubuntu/Data/wham/wham_noise/tr/020o031b_2.4672_20ta0101_-2.4672.wav
6247,wham,/home/ubuntu/Data/wham/wham_noise/tr/208a0114_0.3729_20ma010g_-0.3729.wav
6248,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ua010t_1.9879_40ea0113_-1.9879.wav
6249,wham,/home/ubuntu/Data/wham/wham_noise/tr/20na0104_0.92342_01gc021d_-0.92342.wav
6250,wham,/home/ubuntu/Data/wham/wham_noise/tr/401c020f_1.2955_20dc010p_-1.2955.wav
6251,wham,/home/ubuntu/Data/wham/wham_noise/tr/01qc0207_0.62294_40ac020h_-0.62294.wav
6252,wham,/home/ubuntu/Data/wham/wham_noise/tr/01fa010z_0.9904_20da0114_-0.9904.wav
6253,wham,/home/ubuntu/Data/wham/wham_noise/tr/025a010d_0.97963_01io0304_-0.97963.wav
6254,wham,/home/ubuntu/Data/wham/wham_noise/tr/40nc020v_0.12839_20io0107_-0.12839.wav
6255,wham,/home/ubuntu/Data/wham/wham_noise/tr/40io030e_1.3215_20va0111_-1.3215.wav
6256,wham,/home/ubuntu/Data/wham/wham_noise/tr/012c0202_2.2649_01nc020z_-2.2649.wav
6257,wham,/home/ubuntu/Data/wham/wham_noise/tr/40co030x_1.8033_20ta010w_-1.8033.wav
6258,wham,/home/ubuntu/Data/wham/wham_noise/tr/404c0213_0.70576_20ra010m_-0.70576.wav
6259,wham,/home/ubuntu/Data/wham/wham_noise/tr/016o0310_2.4372_01na010l_-2.4372.wav
6260,wham,/home/ubuntu/Data/wham/wham_noise/tr/02eo030n_1.3482_01ea0109_-1.3482.wav
6261,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fc0202_1.1422_204o010g_-1.1422.wav
6262,wham,/home/ubuntu/Data/wham/wham_noise/tr/40eo0310_0.77947_022o030o_-0.77947.wav
6263,wham,/home/ubuntu/Data/wham/wham_noise/tr/409a010d_0.99099_01xo030v_-0.99099.wav
6264,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ia010k_0.27218_20ga0106_-0.27218.wav
6265,wham,/home/ubuntu/Data/wham/wham_noise/tr/028o030j_0.25882_01fc020y_-0.25882.wav
6266,wham,/home/ubuntu/Data/wham/wham_noise/tr/024c0213_0.69099_01xo030y_-0.69099.wav
6267,wham,/home/ubuntu/Data/wham/wham_noise/tr/208c010e_0.29695_01ia010r_-0.29695.wav
6268,wham,/home/ubuntu/Data/wham/wham_noise/tr/01dc0216_1.5716_20ta010j_-1.5716.wav
6269,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ca010x_1.6805_01ac020s_-1.6805.wav
6270,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ro010a_1.3729_018o030s_-1.3729.wav
6271,wham,/home/ubuntu/Data/wham/wham_noise/tr/40kc021b_1.6896_206a0112_-1.6896.wav
6272,wham,/home/ubuntu/Data/wham/wham_noise/tr/01yo0318_1.1607_40kc020j_-1.1607.wav
6273,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ua010y_0.96043_02ec021a_-0.96043.wav
6274,wham,/home/ubuntu/Data/wham/wham_noise/tr/40nc020y_1.3726_01yc021e_-1.3726.wav
6275,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ro0313_1.3923_20ho010l_-1.3923.wav
6276,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ec020z_0.26303_20ua0108_-0.26303.wav
6277,wham,/home/ubuntu/Data/wham/wham_noise/tr/026c020x_0.11464_40go030c_-0.11464.wav
6278,wham,/home/ubuntu/Data/wham/wham_noise/tr/20po010a_0.55221_40ho0311_-0.55221.wav
6279,wham,/home/ubuntu/Data/wham/wham_noise/tr/205a0111_1.4114_40ba010u_-1.4114.wav
6280,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a0103_0.63931_01ka010y_-0.63931.wav
6281,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ca010k_1.3033_403c020k_-1.3033.wav
6282,wham,/home/ubuntu/Data/wham/wham_noise/tr/019c0213_2.1969_029o030n_-2.1969.wav
6283,wham,/home/ubuntu/Data/wham/wham_noise/tr/401a0102_1.8492_206o010s_-1.8492.wav
6284,wham,/home/ubuntu/Data/wham/wham_noise/tr/026o0313_1.2974_024a010o_-1.2974.wav
6285,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ka010r_1.1942_021c020r_-1.1942.wav
6286,wham,/home/ubuntu/Data/wham/wham_noise/tr/021o030u_1.1582_407o030y_-1.1582.wav
6287,wham,/home/ubuntu/Data/wham/wham_noise/tr/20nc010m_0.479_01pc020i_-0.479.wav
6288,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ma010w_1.5436_01da010y_-1.5436.wav
6289,wham,/home/ubuntu/Data/wham/wham_noise/tr/40aa010f_0.43892_027a010z_-0.43892.wav
6290,wham,/home/ubuntu/Data/wham/wham_noise/tr/20aa0108_1.0376_01ro0316_-1.0376.wav
6291,wham,/home/ubuntu/Data/wham/wham_noise/tr/40cc020u_1.9005_20ha010b_-1.9005.wav
6292,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ka010n_1.1628_40ia0114_-1.1628.wav
6293,wham,/home/ubuntu/Data/wham/wham_noise/tr/40bo030v_1.3722_01ac021d_-1.3722.wav
6294,wham,/home/ubuntu/Data/wham/wham_noise/tr/208a010l_0.94088_027c0218_-0.94088.wav
6295,wham,/home/ubuntu/Data/wham/wham_noise/tr/01aa010m_1.6318_01wc0204_-1.6318.wav
6296,wham,/home/ubuntu/Data/wham/wham_noise/tr/205a010c_1.7889_01uc0204_-1.7889.wav
6297,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ea010r_1.8083_20ia0107_-1.8083.wav
6298,wham,/home/ubuntu/Data/wham/wham_noise/tr/01oa010c_1.6184_40no030b_-1.6184.wav
6299,wham,/home/ubuntu/Data/wham/wham_noise/tr/404c020w_1.0377_208a0109_-1.0377.wav
6300,wham,/home/ubuntu/Data/wham/wham_noise/tr/20la010c_1.6531_205c010j_-1.6531.wav
6301,wham,/home/ubuntu/Data/wham/wham_noise/tr/027o0319_0.54789_024c020l_-0.54789.wav
6302,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ro010j_2.4262_024o031a_-2.4262.wav
6303,wham,/home/ubuntu/Data/wham/wham_noise/tr/019c0208_0.37931_20ha010c_-0.37931.wav
6304,wham,/home/ubuntu/Data/wham/wham_noise/tr/20to0104_0.23032_206a0113_-0.23032.wav
6305,wham,/home/ubuntu/Data/wham/wham_noise/tr/012o0301_1.9889_01zo030r_-1.9889.wav
6306,wham,/home/ubuntu/Data/wham/wham_noise/tr/01tc0206_1.8406_011a0103_-1.8406.wav
6307,wham,/home/ubuntu/Data/wham/wham_noise/tr/018a0114_0.39411_02ec0208_-0.39411.wav
6308,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ga0112_0.81849_20pa010e_-0.81849.wav
6309,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ic020u_1.5122_40oc020a_-1.5122.wav
6310,wham,/home/ubuntu/Data/wham/wham_noise/tr/029o0318_1.1551_20vc0101_-1.1551.wav
6311,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ic0207_0.5835_20ta010c_-0.5835.wav
6312,wham,/home/ubuntu/Data/wham/wham_noise/tr/20pa010b_0.26414_02ec020s_-0.26414.wav
6313,wham,/home/ubuntu/Data/wham/wham_noise/tr/026c020v_1.0968_01pa010h_-1.0968.wav
6314,wham,/home/ubuntu/Data/wham/wham_noise/tr/204o0105_0.82983_01bo030t_-0.82983.wav
6315,wham,/home/ubuntu/Data/wham/wham_noise/tr/028o0312_1.2589_20po0107_-1.2589.wav
6316,wham,/home/ubuntu/Data/wham/wham_noise/tr/028o030f_1.7748_01io030e_-1.7748.wav
6317,wham,/home/ubuntu/Data/wham/wham_noise/tr/40co031f_0.38273_01oo0314_-0.38273.wav
6318,wham,/home/ubuntu/Data/wham/wham_noise/tr/01eo0308_2.204_20po0107_-2.204.wav
6319,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ea0108_2.321_404c020p_-2.321.wav
6320,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ia010w_1.2464_01rc020b_-1.2464.wav
6321,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fa010g_1.0022_020c0201_-1.0022.wav
6322,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ga010s_0.047039_01ia0113_-0.047039.wav
6323,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ha010b_0.57854_028c0217_-0.57854.wav
6324,wham,/home/ubuntu/Data/wham/wham_noise/tr/011a010c_1.0926_01oo030x_-1.0926.wav
6325,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ca010j_1.749_01eo030y_-1.749.wav
6326,wham,/home/ubuntu/Data/wham/wham_noise/tr/204a010n_1.087_20ho010m_-1.087.wav
6327,wham,/home/ubuntu/Data/wham/wham_noise/tr/016c0212_0.90814_40oc020o_-0.90814.wav
6328,wham,/home/ubuntu/Data/wham/wham_noise/tr/01gc020q_0.49776_40go031c_-0.49776.wav
6329,wham,/home/ubuntu/Data/wham/wham_noise/tr/206a010c_2.0524_40la0108_-2.0524.wav
6330,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ca0103_2.2946_01ec0218_-2.2946.wav
6331,wham,/home/ubuntu/Data/wham/wham_noise/tr/01fc0207_0.58743_015c020d_-0.58743.wav
6332,wham,/home/ubuntu/Data/wham/wham_noise/tr/026c020r_1.8769_40bo0307_-1.8769.wav
6333,wham,/home/ubuntu/Data/wham/wham_noise/tr/409c0205_2.3932_014o0318_-2.3932.wav
6334,wham,/home/ubuntu/Data/wham/wham_noise/tr/018o0303_1.5749_01fc0216_-1.5749.wav
6335,wham,/home/ubuntu/Data/wham/wham_noise/tr/408o030p_1.4782_40lo0314_-1.4782.wav
6336,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lo030l_0.84327_018c0210_-0.84327.wav
6337,wham,/home/ubuntu/Data/wham/wham_noise/tr/01io030m_0.086704_01vo030f_-0.086704.wav
6338,wham,/home/ubuntu/Data/wham/wham_noise/tr/40da0101_0.14492_01qa010x_-0.14492.wav
6339,wham,/home/ubuntu/Data/wham/wham_noise/tr/01wo030l_0.38677_01lo0319_-0.38677.wav
6340,wham,/home/ubuntu/Data/wham/wham_noise/tr/40fo030i_0.50038_024o031b_-0.50038.wav
6341,wham,/home/ubuntu/Data/wham/wham_noise/tr/407o030j_1.4893_01go0315_-1.4893.wav
6342,wham,/home/ubuntu/Data/wham/wham_noise/tr/018a0108_0.70543_02bo0303_-0.70543.wav
6343,wham,/home/ubuntu/Data/wham/wham_noise/tr/20rc0105_1.2987_207a010m_-1.2987.wav
6344,wham,/home/ubuntu/Data/wham/wham_noise/tr/40do030w_1.3154_02co030b_-1.3154.wav
6345,wham,/home/ubuntu/Data/wham/wham_noise/tr/01dc0208_1.3367_01eo0302_-1.3367.wav
6346,wham,/home/ubuntu/Data/wham/wham_noise/tr/20aa010t_0.51664_20ka0101_-0.51664.wav
6347,wham,/home/ubuntu/Data/wham/wham_noise/tr/013o030i_1.858_02ao030k_-1.858.wav
6348,wham,/home/ubuntu/Data/wham/wham_noise/tr/40do030a_0.72965_01wa010z_-0.72965.wav
6349,wham,/home/ubuntu/Data/wham/wham_noise/tr/40mo0309_0.54076_01kc020z_-0.54076.wav
6350,wham,/home/ubuntu/Data/wham/wham_noise/tr/01wo030r_1.748_022a010h_-1.748.wav
6351,wham,/home/ubuntu/Data/wham/wham_noise/tr/209c0101_1.2574_40fo0309_-1.2574.wav
6352,wham,/home/ubuntu/Data/wham/wham_noise/tr/20jc0102_0.40658_40ho030d_-0.40658.wav
6353,wham,/home/ubuntu/Data/wham/wham_noise/tr/02ea0104_2.4103_01yo030g_-2.4103.wav
6354,wham,/home/ubuntu/Data/wham/wham_noise/tr/204o0105_1.4262_207o0104_-1.4262.wav
6355,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ko010c_0.86449_407a010j_-0.86449.wav
6356,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ca010r_0.27137_20ba010i_-0.27137.wav
6357,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ea0102_2.3994_40ho031b_-2.3994.wav
6358,wham,/home/ubuntu/Data/wham/wham_noise/tr/020c020u_1.6766_022o030d_-1.6766.wav
6359,wham,/home/ubuntu/Data/wham/wham_noise/tr/01jc0210_2.4662_20vo010p_-2.4662.wav
6360,wham,/home/ubuntu/Data/wham/wham_noise/tr/01io030m_2.208_01zc020n_-2.208.wav
6361,wham,/home/ubuntu/Data/wham/wham_noise/tr/20fa010w_0.18077_20ea010w_-0.18077.wav
6362,wham,/home/ubuntu/Data/wham/wham_noise/tr/018c020v_1.0265_206c010a_-1.0265.wav
6363,wham,/home/ubuntu/Data/wham/wham_noise/tr/206a010r_0.45928_40ec020i_-0.45928.wav
6364,wham,/home/ubuntu/Data/wham/wham_noise/tr/20lo010c_1.945_01bc020x_-1.945.wav
6365,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lc0208_1.1025_02do0301_-1.1025.wav
6366,wham,/home/ubuntu/Data/wham/wham_noise/tr/027o030k_1.4871_40gc021f_-1.4871.wav
6367,wham,/home/ubuntu/Data/wham/wham_noise/tr/208o010r_0.077505_20ta0114_-0.077505.wav
6368,wham,/home/ubuntu/Data/wham/wham_noise/tr/016c0210_1.8427_02dc020w_-1.8427.wav
6369,wham,/home/ubuntu/Data/wham/wham_noise/tr/01tc021g_1.1997_029o0307_-1.1997.wav
6370,wham,/home/ubuntu/Data/wham/wham_noise/tr/20oo010j_2.3007_405a0110_-2.3007.wav
6371,wham,/home/ubuntu/Data/wham/wham_noise/tr/01lo030m_0.25624_408c0209_-0.25624.wav
6372,wham,/home/ubuntu/Data/wham/wham_noise/tr/029o030z_1.3398_40gc0203_-1.3398.wav
6373,wham,/home/ubuntu/Data/wham/wham_noise/tr/20oa010w_0.56468_409o030e_-0.56468.wav
6374,wham,/home/ubuntu/Data/wham/wham_noise/tr/01za0104_1.1773_409c020w_-1.1773.wav
6375,wham,/home/ubuntu/Data/wham/wham_noise/tr/016a010f_0.2397_20qa010u_-0.2397.wav
6376,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ia010e_1.7528_01tc0217_-1.7528.wav
6377,wham,/home/ubuntu/Data/wham/wham_noise/tr/01io030g_0.4774_20no0108_-0.4774.wav
6378,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ha0110_1.3026_01go0303_-1.3026.wav
6379,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ro0312_2.4617_01zo030k_-2.4617.wav
6380,wham,/home/ubuntu/Data/wham/wham_noise/tr/40oa0101_0.66356_024a0106_-0.66356.wav
6381,wham,/home/ubuntu/Data/wham/wham_noise/tr/40ao030p_0.89341_02ba0110_-0.89341.wav
6382,wham,/home/ubuntu/Data/wham/wham_noise/tr/40aa010i_1.2893_205a010p_-1.2893.wav
6383,wham,/home/ubuntu/Data/wham/wham_noise/tr/025o030r_0.88797_20oa010l_-0.88797.wav
6384,wham,/home/ubuntu/Data/wham/wham_noise/tr/401c020z_1.4924_20cc010h_-1.4924.wav
6385,wham,/home/ubuntu/Data/wham/wham_noise/tr/409c020d_0.81816_01to031a_-0.81816.wav
6386,wham,/home/ubuntu/Data/wham/wham_noise/tr/20lc0108_1.0018_40ga0114_-1.0018.wav
6387,wham,/home/ubuntu/Data/wham/wham_noise/tr/40lo030l_0.8189_021o0311_-0.8189.wav
6388,wham,/home/ubuntu/Data/wham/wham_noise/tr/40pa0109_1.1589_020c021a_-1.1589.wav
6389,wham,/home/ubuntu/Data/wham/wham_noise/tr/206c010e_2.1858_01nc020s_-2.1858.wav
6390,wham,/home/ubuntu/Data/wham/wham_noise/tr/40bo030b_0.82914_013o030g_-0.82914.wav
6391,wham,/home/ubuntu/Data/wham/wham_noise/tr/208c0101_1.7486_20da010y_-1.7486.wav
6392,wham,/home/ubuntu/Data/wham/wham_noise/tr/20do010b_0.55277_01kc021a_-0.55277.wav
6393,wham,/home/ubuntu/Data/wham/wham_noise/tr/021o0313_1.4158_022c021b_-1.4158.wav
6394,wham,/home/ubuntu/Data/wham/wham_noise/tr/012o030l_0.13613_02da010x_-0.13613.wav
6395,wham,/home/ubuntu/Data/wham/wham_noise/tr/408c0214_1.184_01ua010c_-1.184.wav
6396,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ca010r_1.4457_40ma010e_-1.4457.wav
6397,wham,/home/ubuntu/Data/wham/wham_noise/tr/01ao030t_1.8397_029o030m_-1.8397.wav
6398,wham,/home/ubuntu/Data/wham/wham_noise/tr/01sc021f_0.053299_01eo0311_-0.053299.wav
6399,wham,/home/ubuntu/Data/wham/wham_noise/tr/020o0310_0.51463_01xc020h_-0.51463.wav
6400,wham,/home/ubuntu/Data/wham/wham_noise/tr/20hc010o_1.4259_20bo010m_-1.4259.wav
6401,wham,/home/ubuntu/Data/wham/wham_noise/tr/028a010y_0.40556_011c021a_-0.40556.wav
6402,wham,/home/ubuntu/Data/wham/wham_noise/tr/20uo010c_1.7283_013a0111_-1.7283.wav
6403,wham,/home/ubuntu/Data/wham/wham_noise/tr/02co030l_0.094084_027c0203_-0.094084.wav
6404,wham,/home/ubuntu/Data/wham/wham_noise/tr/02do030u_2.3589_021c020c_-2.3589.wav
6405,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ba010a_1.9137_01nc0209_-1.9137.wav
6406,wham,/home/ubuntu/Data/wham/wham_noise/tr/020c0213_0.39862_40po030h_-0.39862.wav
6407,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ha010k_2.2992_20ro0107_-2.2992.wav
6408,wham,/home/ubuntu/Data/wham/wham_noise/tr/20ja010z_2.4954_01fc0208_-2.4954.wav
6409,wham,/home/ubuntu/Data/wham/wham_noise/tr/40cc0204_0.66008_20po0106_-0.66008.wav
6410,wham,/home/ubuntu/Data/wham/wham_noise/tr/20po0104_2.423_40ba010z_-2.423.wav
